Point_ID,Year,Track,Session,Driver,Lap_Time,Time,Distance,X,Y,Speed,Throttle,Brake,nGear,RPM,DRS,X_norm,Y_norm
2018_Spa-Francorchamps_Q_VET_59,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:07.427000,411.02890247513875,-229.9,456.6,99.43750186666666,49.5625024,False,3,8101.8751274666665,8,0.16275260556321658,0.9993132541940547
2018_Spa-Francorchamps_Q_VET_60,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:07.652000,417.6713888888888,-228.20834891268677,457.65724923101305,106.0,58.0,False,3,8550.0,8,0.16408395397572853,0.9998318695335098
2018_Spa-Francorchamps_Q_VET_61,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:07.727000,420.07344491514476,-227.1,457.6,110.37500373333333,62.37500373333333,False,3,8861.2502656,8,0.16495623702303144,0.999803786912587
2018_Spa-Francorchamps_Q_VET_62,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:07.892000,425.6713888888888,-222.7165353381618,456.6754492489475,120.0,72.0,False,3,9546.0,8,0.16840607296296478,0.9993502645192521
2018_Spa-Francorchamps_Q_VET_63,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:08.027000,430.4836295904326,-218.6,455.5,126.21339040310885,77.64853673009895,False,3,10185.97921152021,8,0.17164583252604085,0.9987736682036692
2018_Spa-Francorchamps_Q_VET_64,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:08.131000,434.3683333333333,-215.85760319350138,454.54288721854556,131.0,82.0,False,3,10679.0,8,0.1738041296253609,0.9983041730690403
2018_Spa-Francorchamps_Q_VET_65,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:08.327000,442.1866691129304,-211.2,452.6,142.43333333333334,96.7,False,3,11387.05,8,0.17746971566983727,0.9973511233199254
2018_Spa-Francorchamps_Q_VET_66,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:08.371000,444.03499999999997,-210.11081919472113,452.1342741791212,145.0,100.0,False,3,11546.0,8,0.17832691320124405,0.997122669566919
2018_Spa-Francorchamps_Q_VET_67,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:08.572000,452.9124999999999,-205.05106855809987,449.94462909684614,159.0,100.0,False,3,12075.0,8,0.18230899380184296,0.9960485770120898
2018_Spa-Francorchamps_Q_VET_68,2018,Spa-Francorchamps,Q,VET,00:01:41.501000,0 days 00:00:08.627000,455.45743464579226,-203.8,449.4,161.7500032,100.0,False,3,11879.978939733333,8,0.1832935988136337,0.9957814186206221
